"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","bikes_allowed","trip_short_name","wheelchair_accessible"
"201","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_201_1_143000_145500_0","Lehmola-Mutala-Joensuu","1","201a1","27","0","","0"
"201","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_201_1_153000_160500_0","Lehmola-Mutala-Joensuu","1","201a1","155","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_060000_065500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_070000_075500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_080000_085500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_090000_095500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_100000_105500_1","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_110000_115500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_0_120500_130000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_060000_065500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_070000_075500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_080000_085500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_090000_095500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_100000_105500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_110000_115500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_120500_130000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Jouluaatto arki","Jouluaatto_arki_202_1_130500_140000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_060000_065500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_070000_075500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_080000_085500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_090000_095500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_100000_105500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_110000_115500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_120500_130000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_130500_140000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_140500_150000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_150500_160000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_160500_170000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_170500_180000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_180500_190000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_190500_200000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_200500_210000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_210500_220000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_220500_230000_1","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_0_231500_241000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_060000_065500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_070000_075500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_080000_085500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_090000_095500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_100000_105500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_110000_115500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_120500_130000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_130500_140000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_140500_150000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_150500_160000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_160500_170000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_170500_180000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_180500_190000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_190500_200000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_200500_210000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_210500_220000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_La","Talviaikataulu_La_202_1_220500_230000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_051000_055000_0","Mutala-Lehmola-Kontiolahti","0","","186","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_060000_065500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_070000_075500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_080000_085500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_090000_095500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_100000_105500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_110000_115500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_120500_130000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_130500_140000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_140500_150000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_150500_160000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_160500_170000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_170500_180000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_180500_190000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_190500_200000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_200500_210000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_210500_220000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_220500_230000_1","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_0_231500_241000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_050000_055500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_060000_065500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_070000_075500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_080000_085500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_090000_095500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_100000_105500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_110000_115500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_120500_130000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_130500_140000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_140500_150000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_150500_160000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_160500_170000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_170500_180000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_180500_190000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_190500_200000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_200500_210000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_210500_220000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_M-P","Talviaikataulu_M-P_202_1_220500_230000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_060000_065500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_070000_075500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_080000_085500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_090000_095500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_100000_105500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_110000_115500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_120500_130000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_130500_140000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_140500_150000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_150500_160000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_160500_170000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_170500_180000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_180500_190000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_190500_200000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_200500_210000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_210500_220000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_220500_230000_1","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_0_231500_241000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_060000_065500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_070000_075500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_080000_085500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_090000_095500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_100000_105500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_110000_115500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_120500_130000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_130500_140000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_140500_150000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_150500_160000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_160500_170000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_170500_180000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_180500_190000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_190500_200000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_200500_210000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_210500_220000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","Talviaikataulu_Su","Talviaikataulu_Su_202_1_220500_230000_1","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_0_073000_082500_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_0_143500_153000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_0_153500_163000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_0_163500_173000_0","Joensuu-Mutala-Lehmola-Kontiolahti","0","","29","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_1_063000_072500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_1_073000_082500_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_1_153500_163000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_202_1_163500_173000_0","Lehmola-Mutala-Joensuu-Nepenmäki","1","","144","0","","0"
"202P","Talviaikataulu_P","f2e722d6-f0c4-4e8a-a3a7-6a3b28f93421","Lehmola-Kontioniemi-Kontiolahti-Paihola","0","","75","0","","0"
"203","Joululoma","Joululoma_203_0_164500_170000_0","Kontioniemi","0","","197","0","","0"
"203","Joululoma","Joululoma_203_1_070000_071500_0","Kontiolahti","1","","93","0","","0"
"203","Syysloma vko 42","Syysloma_vko_42_203_0_164500_170000_0","Kontioniemi","0","","197","0","","0"
"203","Syysloma vko 42","Syysloma_vko_42_203_1_070000_071500_0","Kontiolahti","1","","93","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_203_203_1_M-P_1745","Kontioniemi","0","","197","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_203_203_2_M-P_0600","Kontiolahti","1","","93","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_M-P_203_0_064000_065500_0","Kontioniemi","0","","197","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_M-P_203_0_124500_130000_0","Kontioniemi","0","","197","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_M-P_203_1_130500_132000_0","Kontiolahti","1","","93","0","","0"
"203","Talviaikataulu_M-P","Talviaikataulu_M-P_203_1_170500_172000_0","Kontiolahti","1","","93","0","","0"
"203","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_203_0_151000_153000_0","Kontioniemi","0","","202","0","","0"
"203","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_203_1_082500_084500_0","Kontiolahti","1","","204","0","","0"
"203","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_203_0_160000_170000_0","Kontiolahti-Kontioniemi","0","","51","0","","0"
"203","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_203_1_065500_075500_0","Joensuu-Peltola","1","","192","0","","0"
"204","Joululoma","Joululoma_204_0_080000_085500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Syysloma vko 42","Syysloma_vko_42_204_0_080000_085500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_0_095000_103000_0","Joensuu-Lehmo-Paihola","0","204L","55","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_0_132000_140000_0","Joensuu-Lehmo-Paihola","0","204L","55","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_0_162000_170000_0","Joensuu-Lehmo-Paihola","0","204L","55","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_0_192000_201500_0","Lehmo-Paihola-Kontioniemi","0","204L","3","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_1_084500_094000_0","Lehmo-Joensuu","1","204L","37","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_1_103000_112500_0","Lehmo-Joensuu","1","204L","45","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_1_140000_145500_0","Lehmo-Joensuu","1","204L","45","0","","0"
"204","Talviaikataulu_La","Talviaikataulu_La_204_1_170000_175500_0","Lehmo-Joensuu","1","204L","45","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_061500_065500_0","Joensuu-Lehmo-Paihola","0","","55","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_070000_075500_1","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_100000_105500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_120000_125500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_130000_135500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_140000_145500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_150000_155500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_160000_165500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_170000_175500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_180000_185500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_190000_195500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_0_210000_215500_0","Joensuu-Lehmo-Paihola","0","","91","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_060000_065500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_065500_075500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_075500_085500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_090000_095500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_110000_115500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_130000_135500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_140000_145500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_150000_155500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_160000_165500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_170000_175500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_180000_185500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_200000_205500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"204","Talviaikataulu_M-P","Talviaikataulu_M-P_204_1_220000_225500_0","Lehmo-Joensuu-Petäikkölä","1","","52","0","","0"
"206","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_206_0_073500_084500_1","Mönni-Kontiolahti","0","","20","0","","0"
"206","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_206_0_140000_150500_1","Mönni-Kontiolahti","0","","20","0","","0"
"206","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_206_1_085000_100000_1","Mönni-Joensuu","1","","210","0","","0"
"206","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_206_1_151000_162000_1","Mönni-Joensuu","1","","210","0","","0"
"207","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_207_0_074500_084500_0","Kulho-Kuurna-Kontiolahti","0","","195","0","","0"
"207","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_207_0_140500_150000_1","Kulho-Kuurna-Kontiolahti","0","","185","0","","0"
